space_id,candidate_type,identifier,source_file
saimahashmi/ai-study-assistant,unmapped_manifest_package,ipywidgets,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,jedi,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,jinja2,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,jiter,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,jupyterlab-widgets,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,markdown-it-py,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,markupsafe,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,matplotlib-inline,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,mdurl,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,multidict,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,numpy,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,orjson,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,packaging,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pandas,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,parso,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pillow,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,prompt-toolkit,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,propcache,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,proto-plus,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,protobuf,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pure-eval,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pyasn1,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pyasn1-modules,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pycparser,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pydantic,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pydantic-core,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pydub,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pygments,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pyparsing,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,python-dateutil,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,python-dotenv,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,python-multipart,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pytz,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,pyyaml,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,regex,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,requests,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,rich,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,safehttpx,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,safetensors,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,semantic-version,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,shellingham,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,six,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,sniffio,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,stack-data,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,starlette,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,tokenizers,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,tomlkit,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,tqdm,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,traitlets,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,typer,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,typing-extensions,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,typing-inspection,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,tzdata,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,uritemplate,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,urllib3,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,uvicorn,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,wcwidth,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,widgetsnbextension,requirements.txt
saimahashmi/ai-study-assistant,unmapped_manifest_package,yarl,requirements.txt
sairaarif89/AITutor,unmapped_credential,YOUR_GEMINI_API_KEY,app.py
sairaarif89/AITutor,unmapped_manifest_package,faiss-cpu,requirements.txt
sairaarif89/AITutor,unmapped_manifest_package,langchain,requirements.txt
sairaarif89/AITutor,unmapped_manifest_package,sentence-transformers,requirements.txt
sairaarif89/AITutor,unmapped_manifest_package,streamlit,requirements.txt
SaiRithwik2004/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,faiss-cpu,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,gradio,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,numpy,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,pandas,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,pdf2image,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,pdfplumber,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,pymupdf,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,pytesseract,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,python-dotenv,requirements.txt
Sajid1974/Socratic_QA_GenAI_Tutor,unmapped_manifest_package,sentence-transformers,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_credential,GOOGLE_API_KEY,app.py
salsh093/SEG_StudyAssistant,unmapped_manifest_package,deep-translator,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,faiss-cpu,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,gtts,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,numpy,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,opencv-python-headless,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,pymupdf,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,requests,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,sentence-transformers,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,sentencepiece,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,speechrecognition,requirements.txt
salsh093/SEG_StudyAssistant,unmapped_manifest_package,torch,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,faiss-cpu,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,gtts,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,langchain,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,langchain-community,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,pdfplumber,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,pillow,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,spacy,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,streamlit,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,streamlit-option-menu,requirements.txt
samadjunejo/ai_study_assistant,unmapped_manifest_package,torch,requirements.txt
samakanishkareddy/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,bertopic,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,flask,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,gunicorn,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,numba,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,pymupdf,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,pypdf2,requirements.txt
Samanfatima563474/tutor-ai,unmapped_manifest_package,scikit-learn,requirements.txt
SambaReshma/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
sameekghosh/ai-python-teaching-assistant,unmapped_manifest_package,deep-translator,requirements.txt
sameekghosh/ai-python-teaching-assistant,unmapped_manifest_package,gradio,requirements.txt
sameekghosh/ai-python-teaching-assistant,unmapped_manifest_package,torch,requirements.txt
samekbotfactorycz/aitutor,unmapped_api_domain,huggingface.co,app.py
samekbotfactorycz/aitutor,unmapped_api_domain,www.gradio.app,app.py
Samyakj69/Study_Assistant,unmapped_manifest_package,gradio,requirements.txt
Samyakj69/Study_Assistant,unmapped_manifest_package,python-dotenv,requirements.txt
SanaBegum23/AI_tutor,unmapped_credential,GOOGLE_API_KEY,app.py
SanaBegum23/AI_tutor,unmapped_manifest_package,gradio,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,"""""""",requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,"""system-instruction""",requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,),requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,-,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,api,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,chat,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,chatbot,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,clear-btn,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,clear-btn-click(,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,client,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,config,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,def,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,demo-launch(share,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,fn,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,from,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,global,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,"gr-markdown(""ask",requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,gr-markdown('#,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,import,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,instructions:,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,model,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,outputs,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,response,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,return,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,system-prompt,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,with,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,you,requirements.txt
sanakousar/ai.tutor,unmapped_manifest_package,},requirements.txt
sanakousar/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
sanchezpaez/speech_to_text_to_speech_language_tutor,unmapped_manifest_package,gradio,requirements.txt
sandariyogitha/AI_TUTOR,unmapped_manifest_package,gradio,requirements.txt
sangareddijaswanth/study_assistant,unmapped_manifest_package,%%writefile,requirements.txt
sangareddijaswanth/study_assistant,unmapped_manifest_package,gradio,requirements.txt
sanjana033/my-study-assistant,unmapped_manifest_package,gradio,requirements.txt
Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant,unmapped_manifest_package,langchain,requirements.txt
Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant,unmapped_manifest_package,python-dotenv,requirements.txt
Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant,unmapped_manifest_package,streamlit,requirements.txt
Sanjay0102/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
sanketh2334/biology_ai_tutor,unmapped_manifest_package,gradio,requirements.txt
sanketh2334/biology_ai_tutor,unmapped_manifest_package,pillow,requirements.txt
sanketh2334/biology_ai_tutor,unmapped_manifest_package,torch,requirements.txt
sanketh2334/biology_ai_tutor,unmapped_manifest_package,tts,requirements.txt
sanketh2334/biology_ai_tutor,unmapped_manifest_package,whisper,requirements.txt
santhoshi-123/AITUTOR,unmapped_manifest_package,gradio,requirements.txt
santosh7/AI_converstion_Data_Science_Tutor,unmapped_credential,GOOGLE_API_KEY,app.py
santosh7/AI_converstion_Data_Science_Tutor,unmapped_manifest_package,langchain,requirements.txt
santosh7/AI_converstion_Data_Science_Tutor,unmapped_manifest_package,langchain-community,requirements.txt
santosh7/AI_converstion_Data_Science_Tutor,unmapped_manifest_package,sqlalchemy,requirements.txt
santosh7/AI_converstion_Data_Science_Tutor,unmapped_manifest_package,streamlit,requirements.txt
Santoshtambe/ai-study-assistant,unmapped_manifest_package,gradio,requirements.txt
Santoshtambe/study_Assistant,unmapped_manifest_package,gradio,requirements.txt
saraHamza/Engli-Tutor-Chatbot,unmapped_credential,GOOGLE_API_KEY,chat_handler.py
saraHamza/Engli-Tutor-Chatbot,unmapped_manifest_package,langchain-core,requirements.txt
saraHamza/Engli-Tutor-Chatbot,unmapped_manifest_package,mlflow,requirements.txt
saraHamza/Engli-Tutor-Chatbot,unmapped_manifest_package,python-dotenv,requirements.txt
saraHamza/Engli-Tutor-Chatbot,unmapped_manifest_package,streamlit,requirements.txt
saraHamza/Engli-Tutor-Chatbot,unmapped_manifest_package,uuid,requirements.txt
Saravana-Saro14/Educational-chatbot,unmapped_api_domain,www.gradio.app,app.py
saru21/study_assistant,unmapped_manifest_package,gradio,requirements.txt
satvik452007/Study_assistant,unmapped_credential,GENAI_API_KEY,app.py
satvik452007/Study_assistant,unmapped_manifest_package,gradio,requirements.txt
Sayan21/Video-Tutor-AI,unmapped_credential,GOOGLE_API_KEY,backend/processing.py
Sayan21/Video-Tutor-AI,unmapped_credential,GOOGLE_API_KEY,backend/rag.py
Sayan21/Video-Tutor-AI,unmapped_manifest_package,chromadb,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,flask,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,flask-login,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,flask-sqlalchemy,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,gunicorn,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,psycopg2-binary,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,pytest,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,python-dotenv,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,sqlmodel,backend/requirements.txt
Sayan21/Video-Tutor-AI,unmapped_manifest_package,yt-dlp,backend/requirements.txt
SBDeploy/Study_Assistant,unmapped_credential,GOOGLE_API_KEY,app.py
SBDeploy/Study_Assistant,unmapped_manifest_package,gradio,requirements.txt
Selenophile786/physics-ai-tutor,openai_compatible_provider_unresolved,openai-compatible-client,requirements.txt
Selenophile786/physics-ai-tutor,unmapped_manifest_package,gradio,requirements.txt
SerotoninRonin/Quiz-Generator,unmapped_manifest_package,torch,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,faiss-cpu,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,gradio,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,langchain,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,langchain-community,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,numpy,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,pandas,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,pillow,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,pylatexenc,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,requests,requirements.txt
sewusida/statistics_study_assistant,unmapped_manifest_package,tiktoken,requirements.txt
SH1VAM-2027/studyAssistant,unmapped_manifest_package,spaces,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,accelerate,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,bitsandbytes,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,faiss-cpu,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,gradio,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,pymupdf,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,sentence-transformers,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,sentencepiece,requirements.txt
Shahbazakbar/AI-Tutor,unmapped_manifest_package,torch,requirements.txt
Shahbazakbar/RAG-AI-Tutor,unmapped_manifest_package,chromadb,requirements.txt
Shahbazakbar/RAG-AI-Tutor,unmapped_manifest_package,langchain,requirements.txt
Shahbazakbar/RAG-AI-Tutor,unmapped_manifest_package,pypdf2,requirements.txt
Shahbazakbar/RAG-AI-Tutor,unmapped_manifest_package,sentence-transformers,requirements.txt
Shahbazakbar/RAG-AI-Tutor,unmapped_manifest_package,streamlit,requirements.txt
Shahbazakbar/RAG-AI-Tutor,unmapped_manifest_package,torch,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,accelerate,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,pandas,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,plotly,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,protobuf,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,regex,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,sentencepiece,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,streamlit,requirements.txt
shaheerawan3/AI-Teaching-Assistant,unmapped_manifest_package,torch,requirements.txt
shahzaib41202/AI_ML_Tutor,unmapped_manifest_package,accelerate,requirements.txt
shahzaib41202/AI_ML_Tutor,unmapped_manifest_package,bitsandbytes,requirements.txt
shahzaib41202/AI_ML_Tutor,unmapped_manifest_package,gradio,requirements.txt
shahzaib41202/AI_ML_Tutor,unmapped_manifest_package,peft,requirements.txt
shahzaib41202/AI_ML_Tutor,unmapped_manifest_package,sentencepiece,requirements.txt
shahzaib41202/AI_ML_Tutor,unmapped_manifest_package,torch,requirements.txt
shankar-dev24/StudyAssistant,unmapped_manifest_package,goggle-genai,requirements.txt
shankar-dev24/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
shawarnaditya121/ai-teaching-assistant,unmapped_manifest_package,numpy,requirements.txt
shawarnaditya121/ai-teaching-assistant,unmapped_manifest_package,scikit-learn,requirements.txt
shawarnaditya121/ai-teaching-assistant,unmapped_manifest_package,sentence-transformers,requirements.txt
shawarnaditya121/ai-teaching-assistant,unmapped_manifest_package,streamlit,requirements.txt
shawarnaditya121/ai-teaching-assistant,unmapped_manifest_package,torch,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,fastapi,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,fastapi,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,gradio,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,numpy,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,numpy,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,pydantic,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,pydantic,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,pypdf,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,pypdf,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,pytest,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,pytest,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,python-multipart,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,python-multipart,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,scikit-learn,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,scikit-learn,requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,uvicorn,ai-study-tutor/requirements.txt
shb59na/ai-study-tutor,unmapped_manifest_package,uvicorn,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,faiss-cpu,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,numpy,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,pypdf,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,python-dotenv,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,scikit-learn,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,sentence-transformers,requirements.txt
sheraz00/ai-teaching-assistant,unmapped_manifest_package,streamlit,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,faiss-cpu,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,ffmpeg-python,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,gradio,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,numpy,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,openai-whisper,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,sentence-transformers,requirements.txt
Shiivamm/Rag_based_ai_teaching_assistant,unmapped_manifest_package,whisper,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,beautifulsoup4,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,gradio,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,openpyxl,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,pandas,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,pypdf2,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,python-docx,requirements.txt
shikhahaljmili/ai-quiz-generator,unmapped_manifest_package,torch,requirements.txt
shirosh/ai-tutor,unmapped_credential,GOOGLE_API_KEY,app.py
shirosh/ai-tutor,unmapped_manifest_package,pillow,requirements.txt
shirosh/ai-tutor,unmapped_manifest_package,python-dotenv,requirements.txt
shirosh/ai-tutor,unmapped_manifest_package,streamlit,requirements.txt
shirosh/ai-tutor,unmapped_manifest_package,streamlit-option-menu,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,faiss-cpu,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,fastapi,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,langchain,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,langchain-community,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,langchain-groq,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,moviepy,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,openai-whisper,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,pydantic,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,python-dotenv,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,requests,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,streamlit,requirements.txt
Shivam10lm/ai-teaching-assistant,unmapped_manifest_package,uvicorn,requirements.txt
shivasai02/StudyAssistant,unmapped_manifest_package,gradio,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_credential,GOOGLE_API_KEY,DS_AI_TUTOR.py
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,langchain,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,langchain-core,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,langchain-text-splitters,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,protobuf,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,python-dotenv,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,requests,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,requests-toolbelt,requirements.txt
Shivateja23/DS_AI_TUTOR,unmapped_manifest_package,streamlit,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,gradio,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,langchain,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,langchain-chroma,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,langchain-community,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,langchain-core,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,pandas,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,pyttsx3,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,sentence-transformers,requirements.txt
Shlok1005/Voice_chatbot_tutor,unmapped_manifest_package,uvicorn,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,aiofiles,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,fastapi,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,ffmpeg-python,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,jinja2,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,nltk,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,openai-whisper,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,python-docx,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,python-dotenv,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,python-multipart,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,requests,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,setuptools,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,torch,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,uvicorn,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,wheel,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,youtube-transcript-api,requirements.txt
shroukelnagdy/quiz-generator,unmapped_manifest_package,yt-dlp,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,openai_compatible_provider_unresolved,openai-compatible-client,app.py
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,easyocr,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,faiss-cpu,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,pillow,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,pyautogui,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,pypdf2,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,python-docx,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,reportlab,requirements.txt
shukdevdatta123/Smart-AI-Tutor-APP,unmapped_manifest_package,scikit-learn,requirements.txt
shuklavartika/AI_Study_Assistant,unmapped_manifest_package,faiss-cpu,requirements.txt
